mc_id,sc_id,age,exposure,treatment,date,day,volume,replacement_volume,volume24,weekday,fecalsamp,hrs_bw_samplingpoints,volume_per_hour,volume24_corr,number of bees
69,3,7,post,800ppb,2020-12-05,12,1.5,12.5,3,Saturday,no,28.5,0.105263158,2.526315789,
69,3,7,post,800ppb,2020-12-06,13,9.5,,3,Sunday,no,19.5,0.153846154,3.692307692,
69,3,7,post,800ppb,2020-12-07,14,6.5,,3,Monday,yes,28.5,0.105263158,2.526315789,
70,3,7,pre,Sacrifice,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
70,3,7,pre,Sacrifice,2020-11-18,-5,11.5,,1,Wednesday,no,24,0.041666667,1,
70,3,7,pre,Sacrifice,2020-11-19,-4,8.5,,3,Thursday,no,24,0.125,3,
70,3,7,pre,Sacrifice,2020-11-20,-3,4,12.5,4.5,Friday,no,24,0.1875,4.5,
70,3,7,pre,Sacrifice,2020-11-21,-2,7.5,,5,Saturday,no,28.5,0.175438596,4.210526316,
70,3,7,pre,Sacrifice,2020-11-22,-1,3,12.5,4.5,Sunday,no,24,0.1875,4.5,
70,3,7,pre,Sacrifice,2020-11-23,0,7.5,10,5,Monday,yes,19.5,0.256410256,6.153846154,
70,3,7,during,Sacrifice,2020-11-24,1,5,10,5,Tuesday,no,24,0.208333333,5,
70,3,7,during,Sacrifice,2020-11-25,2,6,10,4,Wednesday,yes,24,0.166666667,4,
70,3,7,during,Sacrifice,2020-11-26,3,4.5,10,5.5,Thursday,yes,24,0.229166667,5.5,
70,3,7,during,Sacrifice,2020-11-27,4,6.5,10,3.5,Friday,no,24,0.145833333,3.5,
70,3,7,during,Sacrifice,2020-11-28,5,6,,4,Saturday,yes,24,0.166666667,4,
71,5,3,pre,Control,2020-11-30,-6,12.5,,,Monday,no,24,,,
71,5,3,pre,Control,2020-12-01,-5,9,,3.5,Tuesday,no,24,0.145833333,3.5,
71,5,3,pre,Control,2020-12-02,-4,6.5,,2.5,Wednesday,no,24,0.104166667,2.5,
71,5,3,pre,Control,2020-12-03,-3,4,,2.5,Thursday,no,24,0.104166667,2.5,
71,5,3,pre,Control,2020-12-04,-2,0,12.5,4,Friday,no,24,0.166666667,4,
71,5,3,pre,Control,2020-12-05,-1,10.5,,2,Saturday,no,28.5,0.070175439,1.684210526,
71,5,3,pre,Control,2020-12-06,0,9.5,10,1,Sunday,yes,19.5,0.051282051,1.230769231,
71,5,3,during,Control,2020-12-07,1,5.5,10,4.5,Monday,no,24,0.1875,4.5,
71,5,3,during,Control,2020-12-08,2,6,10,4,Tuesday,yes,24,0.166666667,4,
71,5,3,during,Control,2020-12-09,3,7,10,3,Wednesday,yes,24,0.125,3,
71,5,3,during,Control,2020-12-10,4,6,10,4,Thursday,no,24,0.166666667,4,
71,5,3,during,Control,2020-12-11,5,5.5,12.5,4.5,Friday,yes,24,0.1875,4.5,
71,5,3,post,Control,2020-12-12,6,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
71,5,3,post,Control,2020-12-13,7,7,,2,Sunday,no,24,0.083333333,2,
71,5,3,post,Control,2020-12-14,8,6,,1,Monday,yes,19.5,0.051282051,1.230769231,
71,5,3,post,Control,2020-12-15,9,3,12.5,3,Tuesday,no,24,0.125,3,
71,5,3,post,Control,2020-12-16,10,12,,0.5,Wednesday,no,24,0.020833333,0.5,
71,5,3,post,Control,2020-12-17,11,10,,2,Thursday,no,24,0.083333333,2,
71,5,3,post,Control,2020-12-18,12,9.5,,0.5,Friday,no,24,0.020833333,0.5,
71,5,3,post,Control,2020-12-19,13,5.5,,4,Saturday,no,28.5,0.140350877,3.368421053,
71,5,3,post,Control,2020-12-20,14,3,,2.5,Sunday,yes,24,0.104166667,2.5,
72,5,3,pre,DMSO,2020-11-30,-6,12.5,,,Monday,no,24,,,
72,5,3,pre,DMSO,2020-12-01,-5,9,,3.5,Tuesday,no,24,0.145833333,3.5,
72,5,3,pre,DMSO,2020-12-02,-4,5.5,,3.5,Wednesday,no,24,0.145833333,3.5,
72,5,3,pre,DMSO,2020-12-03,-3,1.5,12.5,4,Thursday,no,24,0.166666667,4,
72,5,3,pre,DMSO,2020-12-04,-2,10.5,,2,Friday,no,24,0.083333333,2,
72,5,3,pre,DMSO,2020-12-05,-1,6.5,,4,Saturday,no,28.5,0.140350877,3.368421053,
72,5,3,pre,DMSO,2020-12-06,0,3.5,10,3,Sunday,yes,19.5,0.153846154,3.692307692,
72,5,3,during,DMSO,2020-12-07,1,7.5,10,2.5,Monday,no,24,0.104166667,2.5,
72,5,3,during,DMSO,2020-12-08,2,6,10,4,Tuesday,yes,24,0.166666667,4,
72,5,3,during,DMSO,2020-12-09,3,7.5,10,2.5,Wednesday,yes,24,0.104166667,2.5,
72,5,3,during,DMSO,2020-12-10,4,8,10,2,Thursday,no,24,0.083333333,2,
72,5,3,during,DMSO,2020-12-11,5,7.5,12.5,2.5,Friday,yes,24,0.104166667,2.5,
72,5,3,post,DMSO,2020-12-12,6,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
72,5,3,post,DMSO,2020-12-13,7,8.5,,1.5,Sunday,no,24,0.0625,1.5,
72,5,3,post,DMSO,2020-12-14,8,7,,1.5,Monday,yes,19.5,0.076923077,1.846153846,
72,5,3,post,DMSO,2020-12-15,9,4.5,,2.5,Tuesday,no,24,0.104166667,2.5,
72,5,3,post,DMSO,2020-12-16,10,2,12.5,2.5,Wednesday,no,24,0.104166667,2.5,
72,5,3,post,DMSO,2020-12-17,11,11.5,,1,Thursday,no,24,0.041666667,1,
72,5,3,post,DMSO,2020-12-18,12,8.5,,3,Friday,no,24,0.125,3,
72,5,3,post,DMSO,2020-12-19,13,7,,1.5,Saturday,no,28.5,0.052631579,1.263157895,
72,5,3,post,DMSO,2020-12-20,14,4.5,,2.5,Sunday,yes,24,0.104166667,2.5,
73,5,3,pre,1ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
73,5,3,pre,1ppb,2020-12-01,-5,9,,3.5,Tuesday,no,24,0.145833333,3.5,
73,5,3,pre,1ppb,2020-12-02,-4,6,,3,Wednesday,no,24,0.125,3,
73,5,3,pre,1ppb,2020-12-03,-3,2.5,12.5,3.5,Thursday,no,24,0.145833333,3.5,
73,5,3,pre,1ppb,2020-12-04,-2,10,,2.5,Friday,no,24,0.104166667,2.5,
73,5,3,pre,1ppb,2020-12-05,-1,8,,2,Saturday,no,28.5,0.070175439,1.684210526,
73,5,3,pre,1ppb,2020-12-06,0,6,10,2,Sunday,yes,19.5,0.102564103,2.461538462,
73,5,3,during,1ppb,2020-12-07,1,7.5,10,2.5,Monday,no,24,0.104166667,2.5,
73,5,3,during,1ppb,2020-12-08,2,8.5,10,1.5,Tuesday,yes,24,0.0625,1.5,
73,5,3,during,1ppb,2020-12-09,3,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
73,5,3,during,1ppb,2020-12-10,4,6.5,10,3.5,Thursday,no,24,0.145833333,3.5,
73,5,3,during,1ppb,2020-12-11,5,8,12.5,2,Friday,yes,24,0.083333333,2,
73,5,3,post,1ppb,2020-12-12,6,10.5,,2,Saturday,no,28.5,0.070175439,1.684210526,
73,5,3,post,1ppb,2020-12-13,7,9,,1.5,Sunday,no,24,0.0625,1.5,
73,5,3,post,1ppb,2020-12-14,8,5.5,,3.5,Monday,yes,19.5,0.179487179,4.307692308,
73,5,3,post,1ppb,2020-12-15,9,3,12.5,2.5,Tuesday,no,24,0.104166667,2.5,
73,5,3,post,1ppb,2020-12-16,10,9,,3.5,Wednesday,no,24,0.145833333,3.5,
73,5,3,post,1ppb,2020-12-17,11,7.5,,1.5,Thursday,no,24,0.0625,1.5,
73,5,3,post,1ppb,2020-12-18,12,6.5,,1,Friday,no,24,0.041666667,1,
73,5,3,post,1ppb,2020-12-19,13,4,12.5,2.5,Saturday,no,28.5,0.087719298,2.105263158,
73,5,3,post,1ppb,2020-12-20,14,9.5,,3,Sunday,yes,24,0.125,3,
74,5,3,pre,10 ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
74,5,3,pre,10 ppb,2020-12-01,-5,9.5,,3,Tuesday,no,24,0.125,3,
74,5,3,pre,10 ppb,2020-12-02,-4,5.5,,4,Wednesday,no,24,0.166666667,4,
74,5,3,pre,10 ppb,2020-12-03,-3,2,12.5,3.5,Thursday,no,24,0.145833333,3.5,
74,5,3,pre,10 ppb,2020-12-04,-2,12.5,,0,Friday,no,24,0,0,
74,5,3,pre,10 ppb,2020-12-05,-1,8.5,,4,Saturday,no,28.5,0.140350877,3.368421053,
74,5,3,pre,10 ppb,2020-12-06,0,5,10,3.5,Sunday,yes,19.5,0.179487179,4.307692308,
74,5,3,during,10 ppb,2020-12-07,1,7,10,3,Monday,no,24,0.125,3,
74,5,3,during,10 ppb,2020-12-08,2,7.5,10,2.5,Tuesday,yes,24,0.104166667,2.5,
74,5,3,during,10 ppb,2020-12-09,3,7,10,3,Wednesday,yes,24,0.125,3,
74,5,3,during,10 ppb,2020-12-10,4,6,10,4,Thursday,no,24,0.166666667,4,
74,5,3,during,10 ppb,2020-12-11,5,7.5,12.5,2.5,Friday,yes,24,0.104166667,2.5,
74,5,3,post,10 ppb,2020-12-12,6,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
74,5,3,post,10 ppb,2020-12-13,7,7.5,,2.5,Sunday,no,24,0.104166667,2.5,
74,5,3,post,10 ppb,2020-12-14,8,6,,1.5,Monday,yes,19.5,0.076923077,1.846153846,
74,5,3,post,10 ppb,2020-12-15,9,1.5,12.5,4.5,Tuesday,no,24,0.1875,4.5,
74,5,3,post,10 ppb,2020-12-16,10,10,,2.5,Wednesday,no,24,0.104166667,2.5,
74,5,3,post,10 ppb,2020-12-17,11,8,,2,Thursday,no,24,0.083333333,2,
74,5,3,post,10 ppb,2020-12-18,12,5.5,,2.5,Friday,no,24,0.104166667,2.5,
74,5,3,post,10 ppb,2020-12-19,13,4,,1.5,Saturday,no,28.5,0.052631579,1.263157895,
74,5,3,post,10 ppb,2020-12-20,14,0,,4,Sunday,yes,24,0.166666667,4,
75,5,3,pre,100ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
75,5,3,pre,100ppb,2020-12-01,-5,9.5,,3,Tuesday,no,24,0.125,3,
75,5,3,pre,100ppb,2020-12-02,-4,7.5,,2,Wednesday,no,24,0.083333333,2,
75,5,3,pre,100ppb,2020-12-03,-3,5,,2.5,Thursday,no,24,0.104166667,2.5,
75,5,3,pre,100ppb,2020-12-04,-2,1.5,12.5,3.5,Friday,no,24,0.145833333,3.5,
75,5,3,pre,100ppb,2020-12-05,-1,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
75,5,3,pre,100ppb,2020-12-06,0,7.5,10,2.5,Sunday,yes,19.5,0.128205128,3.076923077,
75,5,3,during,100ppb,2020-12-07,1,7.5,10,2.5,Monday,no,24,0.104166667,2.5,
75,5,3,during,100ppb,2020-12-08,2,7.5,10,2.5,Tuesday,yes,24,0.104166667,2.5,
75,5,3,during,100ppb,2020-12-09,3,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
75,5,3,during,100ppb,2020-12-10,4,8,10,2,Thursday,no,24,0.083333333,2,
75,5,3,during,100ppb,2020-12-11,5,7.5,12.5,2.5,Friday,yes,24,0.104166667,2.5,
75,5,3,post,100ppb,2020-12-12,6,11,,1.5,Saturday,no,28.5,0.052631579,1.263157895,
75,5,3,post,100ppb,2020-12-13,7,10,,1,Sunday,no,24,0.041666667,1,
75,5,3,post,100ppb,2020-12-14,8,8.5,,1.5,Monday,yes,19.5,0.076923077,1.846153846,
75,5,3,post,100ppb,2020-12-15,9,6.5,,2,Tuesday,no,24,0.083333333,2,
75,5,3,post,100ppb,2020-12-16,10,6,,0.5,Wednesday,no,24,0.020833333,0.5,
75,5,3,post,100ppb,2020-12-17,11,2.5,12.5,3.5,Thursday,no,24,0.145833333,3.5,
75,5,3,post,100ppb,2020-12-18,12,11.5,,1,Friday,no,24,0.041666667,1,
75,5,3,post,100ppb,2020-12-19,13,8.5,,3,Saturday,no,28.5,0.105263158,2.526315789,
75,5,3,post,100ppb,2020-12-20,14,6.5,,2,Sunday,yes,24,0.083333333,2,
76,5,3,pre,800ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
76,5,3,pre,800ppb,2020-12-01,-5,9.5,,3,Tuesday,no,24,0.125,3,
76,5,3,pre,800ppb,2020-12-02,-4,7,,2.5,Wednesday,no,24,0.104166667,2.5,
76,5,3,pre,800ppb,2020-12-03,-3,4.5,,2.5,Thursday,no,24,0.104166667,2.5,
76,5,3,pre,800ppb,2020-12-04,-2,1.5,12.5,3,Friday,no,24,0.125,3,
76,5,3,pre,800ppb,2020-12-05,-1,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
76,5,3,pre,800ppb,2020-12-06,0,5.5,10,3.5,Sunday,yes,19.5,0.179487179,4.307692308,
76,5,3,during,800ppb,2020-12-07,1,6.5,10,3.5,Monday,no,24,0.145833333,3.5,
76,5,3,during,800ppb,2020-12-08,2,6.5,10,3.5,Tuesday,yes,24,0.145833333,3.5,
76,5,3,during,800ppb,2020-12-09,3,6,10,4,Wednesday,yes,24,0.166666667,4,
76,5,3,during,800ppb,2020-12-10,4,8.5,10,1.5,Thursday,no,24,0.0625,1.5,
76,5,3,during,800ppb,2020-12-11,5,5.5,12.5,4.5,Friday,yes,24,0.1875,4.5,
76,5,3,post,800ppb,2020-12-12,6,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
76,5,3,post,800ppb,2020-12-13,7,5.5,,3.5,Sunday,no,24,0.145833333,3.5,
76,5,3,post,800ppb,2020-12-14,8,2,12.5,3.5,Monday,yes,19.5,0.179487179,4.307692308,
76,5,3,post,800ppb,2020-12-15,9,10,,2.5,Tuesday,no,24,0.104166667,2.5,
76,5,3,post,800ppb,2020-12-16,10,6.5,,3.5,Wednesday,no,24,0.145833333,3.5,
76,5,3,post,800ppb,2020-12-17,11,4,,2.5,Thursday,no,24,0.104166667,2.5,
76,5,3,post,800ppb,2020-12-18,12,1.5,12.5,2.5,Friday,no,24,0.104166667,2.5,
76,5,3,post,800ppb,2020-12-19,13,11,,1.5,Saturday,no,28.5,0.052631579,1.263157895,
76,5,3,post,800ppb,2020-12-20,14,8,,3,Sunday,yes,24,0.125,3,
77,5,3,pre,Sacrifice,2020-11-30,-6,12.5,,,Monday,no,24,,,
77,5,3,pre,Sacrifice,2020-12-01,-5,8.5,,4,Tuesday,no,24,0.166666667,4,
77,5,3,pre,Sacrifice,2020-12-02,-4,6.5,,2,Wednesday,no,24,0.083333333,2,
77,5,3,pre,Sacrifice,2020-12-03,-3,4.5,,2,Thursday,no,24,0.083333333,2,
77,5,3,pre,Sacrifice,2020-12-04,-2,3.5,,1,Friday,no,24,0.041666667,1,
77,5,3,pre,Sacrifice,2020-12-05,-1,3,12.5,0.5,Saturday,no,28.5,0.01754386,0.421052632,
77,5,3,pre,Sacrifice,2020-12-06,0,9.5,10,3,Sunday,yes,19.5,0.153846154,3.692307692,
77,5,3,during,Sacrifice,2020-12-07,1,8,10,2,Monday,no,24,0.083333333,2,
77,5,3,during,Sacrifice,2020-12-08,2,6.5,10,3.5,Tuesday,yes,24,0.145833333,3.5,
77,5,3,during,Sacrifice,2020-12-09,3,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
77,5,3,during,Sacrifice,2020-12-10,4,5.5,10,4.5,Thursday,no,24,0.1875,4.5,
77,5,3,during,Sacrifice,2020-12-11,5,7,,3,Friday,yes,24,0.125,3,
78,4,9,pre,Control,2020-11-30,-6,12.5,,,Monday,no,24,,,
78,4,9,pre,Control,2020-12-01,-5,10,,2.5,Tuesday,no,24,0.104166667,2.5,
78,4,9,pre,Control,2020-12-02,-4,7.5,,2.5,Wednesday,no,24,0.104166667,2.5,
78,4,9,pre,Control,2020-12-03,-3,5.5,,2,Thursday,no,24,0.083333333,2,
78,4,9,pre,Control,2020-12-04,-2,2,12.5,3.5,Friday,no,24,0.145833333,3.5,
78,4,9,pre,Control,2020-12-05,-1,8.5,,4,Saturday,no,28.5,0.140350877,3.368421053,
78,4,9,pre,Control,2020-12-06,0,5.5,10,3,Sunday,yes,19.5,0.153846154,3.692307692,
78,4,9,during,Control,2020-12-07,1,7,10,3,Monday,no,24,0.125,3,
78,4,9,during,Control,2020-12-08,2,7,10,3,Tuesday,yes,24,0.125,3,
78,4,9,during,Control,2020-12-09,3,7,10,3,Wednesday,yes,24,0.125,3,
78,4,9,during,Control,2020-12-10,4,7.5,10,2.5,Thursday,no,24,0.104166667,2.5,
78,4,9,during,Control,2020-12-11,5,7,12.5,3,Friday,yes,24,0.125,3,
78,4,9,post,Control,2020-12-12,6,10.5,,2,Saturday,no,28.5,0.070175439,1.684210526,
78,4,9,post,Control,2020-12-13,7,6.5,,4,Sunday,no,24,0.166666667,4,
78,4,9,post,Control,2020-12-14,8,6,,0.5,Monday,yes,19.5,0.025641026,0.615384615,
78,4,9,post,Control,2020-12-15,9,2.5,12.5,3.5,Tuesday,no,24,0.145833333,3.5,
78,4,9,post,Control,2020-12-16,10,10.5,,2,Wednesday,no,24,0.083333333,2,
78,4,9,post,Control,2020-12-17,11,10,,0.5,Thursday,no,24,0.020833333,0.5,
78,4,9,post,Control,2020-12-18,12,8,,2,Friday,no,24,0.083333333,2,
78,4,9,post,Control,2020-12-19,13,5,,3,Saturday,no,28.5,0.105263158,2.526315789,
78,4,9,post,Control,2020-12-20,14,2,,3,Sunday,yes,24,0.125,3,
79,4,9,pre,DMSO,2020-11-30,-6,12.5,,,Monday,no,24,,,
79,4,9,pre,DMSO,2020-12-01,-5,9.5,,3,Tuesday,no,24,0.125,3,
79,4,9,pre,DMSO,2020-12-02,-4,6,,3.5,Wednesday,no,24,0.145833333,3.5,
79,4,9,pre,DMSO,2020-12-03,-3,3,12.5,3,Thursday,no,24,0.125,3,
79,4,9,pre,DMSO,2020-12-04,-2,10,,2.5,Friday,no,24,0.104166667,2.5,
79,4,9,pre,DMSO,2020-12-05,-1,6.5,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
79,4,9,pre,DMSO,2020-12-06,0,2.5,10,4,Sunday,yes,19.5,0.205128205,4.923076923,
79,4,9,during,DMSO,2020-12-07,1,6.5,10,3.5,Monday,no,24,0.145833333,3.5,
79,4,9,during,DMSO,2020-12-08,2,6.5,10,3.5,Tuesday,yes,24,0.145833333,3.5,
79,4,9,during,DMSO,2020-12-09,3,7,10,3,Wednesday,yes,24,0.125,3,
79,4,9,during,DMSO,2020-12-10,4,6,10,4,Thursday,no,24,0.166666667,4,
79,4,9,during,DMSO,2020-12-11,5,5,12.5,5,Friday,yes,24,0.208333333,5,
79,4,9,post,DMSO,2020-12-12,6,12,,0.5,Saturday,no,28.5,0.01754386,0.421052632,
79,4,9,post,DMSO,2020-12-13,7,9.5,,2.5,Sunday,no,24,0.104166667,2.5,
79,4,9,post,DMSO,2020-12-14,8,7.5,,2,Monday,yes,19.5,0.102564103,2.461538462,
79,4,9,post,DMSO,2020-12-15,9,6,,1.5,Tuesday,no,24,0.0625,1.5,
79,4,9,post,DMSO,2020-12-16,10,4.5,,1.5,Wednesday,no,24,0.0625,1.5,
79,4,9,post,DMSO,2020-12-17,11,2.5,12.5,2,Thursday,no,24,0.083333333,2,
79,4,9,post,DMSO,2020-12-18,12,10.5,,2,Friday,no,24,0.083333333,2,
79,4,9,post,DMSO,2020-12-19,13,10,,0.5,Saturday,no,28.5,0.01754386,0.421052632,
79,4,9,post,DMSO,2020-12-20,14,8,,2,Sunday,yes,24,0.083333333,2,
80,4,9,pre,1ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
80,4,9,pre,1ppb,2020-12-01,-5,10.5,,2,Tuesday,no,24,0.083333333,2,
80,4,9,pre,1ppb,2020-12-02,-4,8,,2.5,Wednesday,no,24,0.104166667,2.5,
80,4,9,pre,1ppb,2020-12-03,-3,5.5,,2.5,Thursday,no,24,0.104166667,2.5,
80,4,9,pre,1ppb,2020-12-04,-2,2.5,12.5,3,Friday,no,24,0.125,3,
80,4,9,pre,1ppb,2020-12-05,-1,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
80,4,9,pre,1ppb,2020-12-06,0,5.5,10,3.5,Sunday,yes,19.5,0.179487179,4.307692308,
80,4,9,during,1ppb,2020-12-07,1,7,10,3,Monday,no,24,0.125,3,
80,4,9,during,1ppb,2020-12-08,2,6,10,4,Tuesday,yes,24,0.166666667,4,
80,4,9,during,1ppb,2020-12-09,3,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
80,4,9,during,1ppb,2020-12-10,4,6.5,10,3.5,Thursday,no,24,0.145833333,3.5,
80,4,9,during,1ppb,2020-12-11,5,7,12.5,3,Friday,yes,24,0.125,3,
80,4,9,post,1ppb,2020-12-12,6,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
80,4,9,post,1ppb,2020-12-13,7,7.5,,2.5,Sunday,no,24,0.104166667,2.5,
80,4,9,post,1ppb,2020-12-14,8,4.5,,3,Monday,yes,19.5,0.153846154,3.692307692,
80,4,9,post,1ppb,2020-12-15,9,2.5,12.5,2,Tuesday,no,24,0.083333333,2,
80,4,9,post,1ppb,2020-12-16,10,9.5,,3,Wednesday,no,24,0.125,3,
80,4,9,post,1ppb,2020-12-17,11,7.5,,2,Thursday,no,24,0.083333333,2,
80,4,9,post,1ppb,2020-12-18,12,5.5,,2,Friday,no,24,0.083333333,2,
80,4,9,post,1ppb,2020-12-19,13,3.5,12.5,2,Saturday,no,28.5,0.070175439,1.684210526,
80,4,9,post,1ppb,2020-12-20,14,10.5,,2,Sunday,yes,24,0.083333333,2,
81,4,9,pre,10 ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
81,4,9,pre,10 ppb,2020-12-01,-5,10,,2.5,Tuesday,no,24,0.104166667,2.5,
81,4,9,pre,10 ppb,2020-12-02,-4,7,,3,Wednesday,no,24,0.125,3,
81,4,9,pre,10 ppb,2020-12-03,-3,4,,3,Thursday,no,24,0.125,3,
81,4,9,pre,10 ppb,2020-12-04,-2,0,12.5,4,Friday,no,24,0.166666667,4,
81,4,9,pre,10 ppb,2020-12-05,-1,8,,4.5,Saturday,no,28.5,0.157894737,3.789473684,
81,4,9,pre,10 ppb,2020-12-06,0,4,10,4,Sunday,yes,19.5,0.205128205,4.923076923,
81,4,9,during,10 ppb,2020-12-07,1,6,10,4,Monday,no,24,0.166666667,4,
81,4,9,during,10 ppb,2020-12-08,2,5,10,5,Tuesday,yes,24,0.208333333,5,
81,4,9,during,10 ppb,2020-12-09,3,5.5,10,4.5,Wednesday,yes,24,0.1875,4.5,
81,4,9,during,10 ppb,2020-12-10,4,6,10,4,Thursday,no,24,0.166666667,4,
81,4,9,during,10 ppb,2020-12-11,5,6.5,12.5,3.5,Friday,yes,24,0.145833333,3.5,
81,4,9,post,10 ppb,2020-12-12,6,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
81,4,9,post,10 ppb,2020-12-13,7,5,,4,Sunday,no,24,0.166666667,4,
81,4,9,post,10 ppb,2020-12-14,8,1.5,12.5,3.5,Monday,yes,19.5,0.179487179,4.307692308,
81,4,9,post,10 ppb,2020-12-15,9,9,,3.5,Tuesday,no,24,0.145833333,3.5,
81,4,9,post,10 ppb,2020-12-16,10,7,,2,Wednesday,no,24,0.083333333,2,
81,4,9,post,10 ppb,2020-12-17,11,4.5,,2.5,Thursday,no,24,0.104166667,2.5,
81,4,9,post,10 ppb,2020-12-18,12,2,12.5,2.5,Friday,no,24,0.104166667,2.5,
81,4,9,post,10 ppb,2020-12-19,13,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
81,4,9,post,10 ppb,2020-12-20,14,6.5,,3.5,Sunday,yes,24,0.145833333,3.5,
82,4,9,pre,100ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
82,4,9,pre,100ppb,2020-12-01,-5,10,,2.5,Tuesday,no,24,0.104166667,2.5,
82,4,9,pre,100ppb,2020-12-02,-4,7.5,,2.5,Wednesday,no,24,0.104166667,2.5,
82,4,9,pre,100ppb,2020-12-03,-3,4.5,,3,Thursday,no,24,0.125,3,
82,4,9,pre,100ppb,2020-12-04,-2,1.5,12.5,3,Friday,no,24,0.125,3,
82,4,9,pre,100ppb,2020-12-05,-1,8.5,,4,Saturday,no,28.5,0.140350877,3.368421053,
82,4,9,pre,100ppb,2020-12-06,0,4.5,10,4,Sunday,yes,19.5,0.205128205,4.923076923,
82,4,9,during,100ppb,2020-12-07,1,7.5,10,2.5,Monday,no,24,0.104166667,2.5,
82,4,9,during,100ppb,2020-12-08,2,6,10,4,Tuesday,yes,24,0.166666667,4,
82,4,9,during,100ppb,2020-12-09,3,6,10,4,Wednesday,yes,24,0.166666667,4,
82,4,9,during,100ppb,2020-12-10,4,6,10,4,Thursday,no,24,0.166666667,4,
82,4,9,during,100ppb,2020-12-11,5,6,12.5,4,Friday,yes,24,0.166666667,4,
82,4,9,post,100ppb,2020-12-12,6,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
82,4,9,post,100ppb,2020-12-13,7,7.5,,2.5,Sunday,no,24,0.104166667,2.5,
82,4,9,post,100ppb,2020-12-14,8,6,,1.5,Monday,yes,19.5,0.076923077,1.846153846,
82,4,9,post,100ppb,2020-12-15,9,3.5,12.5,2.5,Tuesday,no,24,0.104166667,2.5,
82,4,9,post,100ppb,2020-12-16,10,10,,2.5,Wednesday,no,24,0.104166667,2.5,
82,4,9,post,100ppb,2020-12-17,11,8.5,,1.5,Thursday,no,24,0.0625,1.5,
82,4,9,post,100ppb,2020-12-18,12,5.5,,3,Friday,no,24,0.125,3,
82,4,9,post,100ppb,2020-12-19,13,4,,1.5,Saturday,no,28.5,0.052631579,1.263157895,
82,4,9,post,100ppb,2020-12-20,14,0.5,,3.5,Sunday,yes,24,0.145833333,3.5,
83,4,9,pre,800ppb,2020-11-30,-6,12.5,,,Monday,no,24,,,
83,4,9,pre,800ppb,2020-12-01,-5,10,,2.5,Tuesday,no,24,0.104166667,2.5,
83,4,9,pre,800ppb,2020-12-02,-4,7,,3,Wednesday,no,24,0.125,3,
83,4,9,pre,800ppb,2020-12-03,-3,4.5,,2.5,Thursday,no,24,0.104166667,2.5,
83,4,9,pre,800ppb,2020-12-04,-2,2,12.5,2.5,Friday,no,24,0.104166667,2.5,
83,4,9,pre,800ppb,2020-12-05,-1,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
83,4,9,pre,800ppb,2020-12-06,0,6.5,10,3.5,Sunday,yes,19.5,0.179487179,4.307692308,
83,4,9,during,800ppb,2020-12-07,1,7,10,3,Monday,no,24,0.125,3,
83,4,9,during,800ppb,2020-12-08,2,7,10,3,Tuesday,yes,24,0.125,3,
83,4,9,during,800ppb,2020-12-09,3,7.5,10,2.5,Wednesday,yes,24,0.104166667,2.5,
83,4,9,during,800ppb,2020-12-10,4,7,10,3,Thursday,no,24,0.125,3,
83,4,9,during,800ppb,2020-12-11,5,7,12.5,3,Friday,yes,24,0.125,3,
83,4,9,post,800ppb,2020-12-12,6,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
83,4,9,post,800ppb,2020-12-13,7,7.5,,2.5,Sunday,no,24,0.104166667,2.5,
83,4,9,post,800ppb,2020-12-14,8,5,,2.5,Monday,yes,19.5,0.128205128,3.076923077,
83,4,9,post,800ppb,2020-12-15,9,2.5,12.5,2.5,Tuesday,no,24,0.104166667,2.5,
83,4,9,post,800ppb,2020-12-16,10,10.5,,2,Wednesday,no,24,0.083333333,2,
83,4,9,post,800ppb,2020-12-17,11,10,,0.5,Thursday,no,24,0.020833333,0.5,
